user_id,user_journey
495483,Homepage-Career tracks-Homepage-Courses-Course certificate-Courses-Pricing-Courses-Homepage-Career tracks-Checkout
495629,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
495825,Coupon-Checkout-Checkout
496115,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
496165,Homepage-Career tracks-Instructors-Pricing-Instructors-Courses-Checkout
496423,Homepage-Courses-Courses-Other-Career track certificate-Course certificate-Upcoming courses-Courses-Courses-Homepage-Coupon-Coupon-Coupon
496453,Coupon
496848,Homepage-Career tracks-Checkout-Checkout-Homepage-Coupon-Checkout-Coupon-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
497046,Other-Other-Other-Other-Other-Other-Other
497091,Courses-Checkout
497190,Other-Other-Other-Other-Other
497224,Homepage-Pricing-Homepage-Career track certificate-Course certificate-Homepage-Pricing-Career track certificate-Career tracks-Homepage-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Homepage-Career track certificate-Courses-Homepage-Pricing-Homepage-Courses-Course certificate-Homepage-Homepage-Checkout
497322,Homepage-Pricing-Career tracks-Upcoming courses-Courses-Checkout
497334,Other-Other-Other
497350,Other
497639,Other-Other-Other-Pricing-Checkout
497756,Career tracks-Career tracks-Homepage-Course certificate-Checkout-Checkout
497762,Other-Other-Other-Other-Other
497915,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
498038,Other-Other
498125,Other-Other-Other-Other-Other-Other-Other
498261,Homepage-Checkout-Checkout-Checkout
498365,Coupon
498498,Other-Other-Other
498940,Homepage-Pricing-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Course certificate-Upcoming courses-Career tracks-Pricing-Career track certificate-Other-Success stories-Checkout
499050,Other-Homepage-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Pricing-Checkout
499238,Homepage-Courses-Career tracks-Courses-Pricing-Career track certificate-Course certificate-Courses-Career tracks-Courses-Upcoming courses-Courses-Coupon
499260,Other-Career track certificate-Career tracks-Checkout
499330,Other-Other-Other-Other-Other-Other-Other-Other
499528,Homepage-Career tracks-Coupon
499589,Homepage-Pricing-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
499672,Coupon-Coupon
499673,Courses-Courses-Pricing-Courses-Career tracks-Homepage-Courses-Courses-Homepage-Courses-Homepage-Career tracks-Courses-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Courses-Courses-Pricing-Checkout-Checkout-Checkout-Homepage-Homepage-Career tracks-Pricing-Checkout-Homepage-Courses-Career tracks-Courses-Checkout-Courses-Courses-Courses-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Homepage-Coupon-Coupon-Coupon-Coupon
499862,Other-Homepage-Checkout
499933,Homepage-Pricing-Checkout-Homepage
500168,Homepage-Homepage-Homepage-Checkout
500200,Other-Other-Other-Other-Other-Other
500308,Homepage-Career track certificate-Career tracks-Checkout
500312,Courses-Checkout
500355,Homepage-Pricing-Course certificate-Career track certificate-Homepage-Course certificate-Homepage-Pricing-Checkout-Other-Pricing-Course certificate-Course certificate-Career track certificate-Homepage-Course certificate-Homepage-Pricing-Checkout-Checkout-Coupon-Homepage-Course certificate-Other-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Courses-Homepage-Checkout
500378,Coupon-Homepage-Homepage-Homepage-Courses-Homepage-Homepage-Pricing-Checkout-Pricing-Career tracks-Checkout
500825,Checkout-Homepage-Resources center-Pricing-Courses-Coupon
501344,Homepage-Homepage-Homepage-Homepage-Checkout-Checkout-Checkout-Checkout
501416,Homepage-Homepage-Coupon-Checkout
501470,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
501885,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Checkout-Other-About us-Success stories-Resources center-Other-Other-Other-Other-Coupon
501988,Homepage-Pricing-Coupon
502006,Homepage-Coupon
502134,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
502254,Blog-Courses-Homepage-Checkout
502308,Other-Other-Other-Other-Other
502376,Other
502668,Homepage-Resources center-Career track certificate-Career tracks-Career track certificate-Career tracks-Pricing-Career tracks-Career tracks-Pricing-Upcoming courses-Courses-Upcoming courses-Success stories-Resources center-Resources center-Homepage-Resources center-Homepage-Blog-Pricing-Homepage-Upcoming courses-Courses-Instructors-Courses-Courses-Instructors-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Resources center-Other-Courses-Blog-Courses-Career tracks-Courses-Courses-Success stories-Other-Homepage-Coupon
502735,Homepage-Pricing-Checkout-Pricing-Checkout
502790,Other-Coupon-Coupon
502903,Other-Coupon
502912,Homepage-Career tracks-Pricing-Career track certificate-Career track certificate-Courses-Career tracks-Courses-Upcoming courses-Course certificate-Pricing-Courses-Career tracks-Courses-Pricing-Resources center-Other-Courses-Homepage-Course certificate-Resources center-Other-Resources center-Other-Homepage-Checkout-Other-Other-Homepage-Career tracks-Courses-Homepage-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Courses-Checkout-Other-Homepage-Other-Other-Coupon
503051,Homepage-Courses-Career tracks-Homepage-Homepage-Career tracks-Homepage-Career tracks-Pricing-Checkout-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Homepage-Homepage-Checkout
503167,Other-Other-Other-Other
503546,Other-Pricing-Other-Career track certificate-Course certificate-Resources center-Course certificate-Resources center-Pricing-Checkout-Pricing-Checkout-Pricing-Pricing-Checkout-Pricing-Resources center-Pricing-Resources center-Course certificate-Homepage-Career track certificate-Course certificate-Checkout
503566,Other-Other-Other-Other
503767,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
503908,Courses-Courses-Other-Courses-Courses-Courses-Courses-Checkout
503971,Other-Other-Other-Other-Other-Other-Other
504016,Other-Other-Other-Other-Other
504294,Homepage-Homepage-Checkout
504553,Homepage-Homepage-Checkout
504586,Homepage-Courses-Career tracks-Pricing-Other-Pricing-Career track certificate-Homepage-Career tracks-Success stories-Success stories-Resources center-Other-Other-Courses-Upcoming courses-Course certificate-Career tracks-Career tracks-Checkout
504600,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
504674,Homepage-Career tracks-Pricing-Courses-Homepage-Other-Success stories-Homepage-Career tracks-Career tracks-Pricing-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Homepage-Pricing-Checkout-Homepage-Pricing-Pricing-Other-Pricing-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Career tracks-Coupon-Coupon-Coupon
504676,Other-Other-Other-Other
504774,Homepage-Homepage-Pricing-Homepage-Homepage-Pricing-Pricing-Checkout-Pricing-Homepage-Pricing-Checkout
504782,Homepage-Career tracks-Courses-Other-Coupon-Coupon
504791,Other-Other-Other-Other
504888,Other-Other-Other-Other-Other-Other-Other
505304,Coupon
505452,Coupon-Coupon
505460,Other-Pricing-Checkout-Checkout
505724,Homepage-Career tracks-Homepage-Course certificate-Course certificate-Pricing-Resources center-Other-Resources center-Other-Resources center-Success stories-Checkout
505730,Homepage-Homepage-Career tracks-Courses-Career tracks-Other-Resources center-Other-Resources center-Homepage-Other-Coupon-Coupon
505829,Homepage-Pricing-Homepage-Pricing-Checkout-Checkout-Homepage-Pricing-Checkout-Homepage-Homepage-Checkout
505995,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Checkout-Homepage-Checkout
505998,Courses-Pricing-Checkout
506093,Courses-Homepage-Checkout
506161,Homepage-Homepage-Courses-Career tracks-Courses-Career tracks-Coupon-Coupon-Coupon-Homepage-Homepage-Checkout
506207,Coupon
506260,Other-Courses-Checkout-Checkout-Checkout
506325,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
506360,Homepage-Courses-Resources center-Homepage-Career tracks-Pricing-Homepage-Coupon-Homepage-Pricing-Other-Pricing-Career tracks-Checkout-Coupon-Checkout-Other-About us-Checkout
506506,Other-Coupon
506888,Coupon
506959,Homepage-Checkout-Checkout
506966,Other-Other-Other
506968,Coupon
506991,Other-Homepage-Pricing-Checkout-Checkout-Checkout-Checkout
506994,Checkout-Checkout
507008,Other-Other-Other-Other-Other-Checkout-Homepage-Coupon
507103,Homepage-Homepage-Pricing-Career track certificate-Checkout
507135,Other-Other-Other
507142,Homepage-Pricing-Other-Other-Other-Courses-Success stories-Resources center-Other-Other-Checkout-Other-Checkout-Checkout
507144,Homepage-Homepage-Career tracks-Career track certificate-Resources center-Success stories-Checkout-Success stories-Career tracks-Courses-Courses-Homepage-Coupon-Coupon
507205,Homepage-Other-Coupon-Coupon-Coupon-Homepage-Coupon
507213,Homepage-Career tracks-Career tracks-Career tracks-Other-Pricing-Pricing-Courses-Career tracks-Coupon-Career tracks
507236,Other-Coupon-Coupon-Coupon
507241,Other-Other-Coupon-Homepage-Coupon
507254,Homepage-Courses-Career tracks-Coupon
507294,Other-Career tracks-Other-Other-Career tracks-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Other-Career track certificate-Career tracks-Other-Checkout
507302,Homepage-Pricing-Coupon-Coupon
507315,Other-Coupon-Other-Coupon-Coupon-Checkout
507387,Other-Coupon-Coupon
507395,Homepage-Homepage-Pricing-Homepage-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Career tracks-Other-Other-Homepage-Pricing-Checkout-Pricing-Courses-Homepage-Coupon-Coupon-Coupon-Coupon-Checkout-Homepage-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Homepage-Checkout
507402,Homepage-Course certificate-Career track certificate-Courses-Pricing-Career track certificate-Courses-Success stories-Career tracks-Career tracks-Checkout-Checkout
507411,Homepage-Pricing-Checkout-Pricing-Career track certificate-Success stories-About us-Homepage-Coupon
507416,Coupon-Other-Checkout
507423,Other-Other-Other
507454,Other-Other-Homepage-Homepage-Homepage-Homepage-Other-Homepage-Pricing-Homepage-Checkout
507553,Career track certificate-Career track certificate-Checkout-Checkout
507580,Homepage-Career tracks-Pricing-Homepage-Homepage-Homepage-Homepage-Homepage-Courses-Homepage-Checkout
507605,Other-Coupon
507618,Homepage-Pricing-Resources center-Courses-Checkout
507622,Homepage-Courses-Pricing-Homepage-Career tracks-Career track certificate-Courses-Checkout-Pricing-Checkout-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Courses-Checkout
507623,Homepage-Courses-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Checkout-Checkout-Coupon
507646,Other-Coupon-Coupon
507648,Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Checkout-Other-Coupon-Coupon-Homepage-Other-Homepage-Homepage-Checkout-Homepage-Checkout-Homepage-Checkout-Homepage-Checkout-Homepage-Checkout-Checkout-Checkout
507721,Other
507729,Career tracks-Checkout-Checkout-Checkout-Checkout-Checkout-Coupon-Checkout
507730,Other-Coupon
507741,Other-Coupon
507781,Homepage-Career tracks-Courses-Homepage-Career tracks-Courses-Homepage-Homepage-Course certificate-Courses-Career tracks-Other-Resources center-Checkout
507801,Resources center-Other-Resources center-Homepage-Career tracks-Resources center-Other-Resources center-Other-Courses-Coupon-Checkout
507806,Other-Other-Other
507822,Other-Other-Other-Other-Other-Other-Other-Other-Other
507828,Homepage-Courses-Courses-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon-Coupon-Checkout-Coupon-Checkout
507874,Other-Coupon-Coupon
507910,Homepage-Checkout-Coupon-Checkout-Coupon
507925,Homepage-Courses-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
507951,Other-Other-Other
508005,Homepage-Course certificate-Career track certificate-Courses-Career tracks-Courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Checkout
508008,Homepage-Other-Course certificate-Career track certificate-Coupon
508014,Homepage-Resources center-Career tracks-Courses-Courses-Checkout-Checkout-Checkout
508024,Homepage-Pricing-Checkout-Pricing-Homepage
508066,Other-Coupon-Coupon-Checkout-Checkout-Checkout-Checkout-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
508080,Homepage-Career tracks-Other-Career tracks-Instructors-Courses-Homepage-Courses-Checkout-Checkout
508084,Homepage-Other
508094,Other-Other-Other
508102,Homepage-Career tracks-Career tracks-Homepage-Resources center-Courses-Courses-Career tracks-Homepage-Homepage-Homepage-Checkout
508114,Homepage-Checkout-Checkout
508131,Other-Checkout
508174,Homepage-Career tracks-Pricing-Checkout-Checkout
508175,Coupon
508189,Other-Other-Other-Other-Other
508221,Homepage-Pricing-Other
508240,Other-Coupon-Pricing-Checkout-Checkout
508243,Homepage-Courses-Other-Homepage-Courses-Pricing-Course certificate-Upcoming courses-Courses-Resources center-Other-Pricing-Other-Upcoming courses-Other-Coupon-Pricing-Checkout-Coupon-Homepage-Checkout
508326,Other-Other
508337,Other-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
508361,Homepage-Pricing-Homepage-Homepage-Checkout-Homepage-Checkout-Checkout
508384,Homepage-Pricing-Resources center-Courses-Checkout
508408,Other-Other-Other-Other-Other-Homepage-Other-Resources center-Other-Success stories-Resources center-Coupon
508429,Homepage-Career track certificate-Career track certificate-Courses-Career track certificate-Resources center-Other-Courses-Homepage-Career track certificate-Career track certificate-Course certificate-Homepage-Pricing-Career track certificate-Career tracks-Career tracks-Career tracks-Checkout
508454,Other-Career track certificate-Courses-Other-Homepage-Checkout
508469,Other-Coupon-Other-Course certificate-Courses-Coupon-Coupon
508474,Other
508476,Other-Other
508492,Other-Checkout-Checkout-Checkout-Checkout-Checkout-Other-Checkout-Checkout-Checkout
508496,Coupon-Coupon
508506,Other-Other-Other-Other
508507,Homepage-Courses-Career tracks-Courses-Pricing-Career tracks-Pricing-Checkout-Career track certificate
508546,Homepage-Other-Pricing-Other-Homepage-Checkout-Checkout-Coupon-Homepage-Courses
508638,Other-Coupon
508647,Homepage-Pricing-Checkout-Pricing-Courses-Career track certificate-Course certificate-Pricing-Homepage-Pricing-Course certificate-Homepage-Checkout
508649,Other-Other
508655,Homepage-Pricing-Career tracks-Courses-Homepage-Career tracks-Courses-Career tracks-Courses-Coupon-Coupon
508670,Homepage-Pricing-Checkout
508686,Other-Other-Coupon
508704,Homepage-Courses-Coupon-Checkout
508750,Other-Other
508752,Other-Career tracks-Courses-Homepage-Pricing-Other-Other-Homepage-Checkout
508770,Other-Other-Homepage-Checkout
508784,Homepage-Resources center-Homepage-Other-Career tracks-Career tracks-Other-Checkout-Homepage-Career tracks-Other-Resources center-Checkout-Coupon-Checkout-Homepage-Pricing-Coupon-Coupon-Homepage-Homepage-Checkout-Checkout-Checkout-Other-Homepage
508796,Other-Other
508809,Homepage-Pricing-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Homepage-Pricing-Checkout
508829,Other-Other-Other-Other-Other-Other-Other
508848,Coupon-Checkout
508849,Other-Coupon-Coupon
508853,Coupon
508867,Homepage-Courses-Homepage-Courses-Checkout-Checkout
508880,Homepage-Pricing-Courses-Resources center-Career track certificate-Homepage-Homepage-Upcoming courses-Homepage-Upcoming courses-Course certificate-Career tracks-Courses-Homepage-Career tracks-Upcoming courses-Career tracks-Courses-Homepage-Courses-Coupon
508887,Homepage-Pricing-Homepage-Pricing-Pricing-Checkout-Coupon
508892,Courses-Checkout
508894,Coupon
508901,Other-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Checkout
508902,Other-Coupon
508903,Other-Coupon
508905,Coupon-Coupon-Homepage-Checkout
508909,Other
508917,Coupon-Homepage-Checkout-Checkout
508926,Coupon-Coupon
508928,Homepage-Pricing-Pricing-Checkout-Coupon-Other
508931,Coupon
508949,Other-Homepage-Career tracks-Coupon
508956,Homepage-Career track certificate-Career tracks-Other-Career tracks-Pricing-Homepage-Career tracks-Coupon
508961,Coupon
508965,Coupon
508969,Coupon
508977,Other-Pricing-Other-Pricing-Checkout-Checkout-Homepage-Checkout
508982,Homepage-Homepage-Courses-Homepage-Homepage-Homepage-Courses-Homepage-Coupon-Coupon-Homepage-About us-Other
508985,Coupon
508990,Coupon
508994,Coupon-Coupon
509000,Homepage-Pricing-Upcoming courses-Coupon
509016,Coupon
509017,Homepage-Homepage-Courses-Homepage-Career tracks-Other-Pricing-Career tracks-Career tracks-Pricing-Other-Career tracks-Courses-Career tracks-Checkout
509028,Other-Other-Other-Other
509032,Coupon
509036,Other-Other-Other-Coupon
509057,Homepage-Upcoming courses-Other-Coupon
509060,Other-Other
509061,Coupon
509085,Coupon
509095,Other-Other-Other-Other
509096,Other-Coupon
